市州代码,市州名称,招录机关名称,招录职位名称,招录职位编码,缴费状况（缴费人数与招录名额的比例区间）
15111,南充市,南充市顺庆区,顺庆区参照管理单位（一）-信息建设,26311055,≥ 5:1 且 < 30:1
15111,南充市,南充市顺庆区,顺庆区参照管理单位（二）-财务管理,26311056,< 5:1
15111,南充市,南充市顺庆区,顺庆区街道办事处-综合管理,26311059,≥ 5:1 且 < 30:1
15111,南充市,南充市高坪区,高坪区区级行政机关-综合执法,26211060,≥ 5:1 且 < 30:1
15111,南充市,南充市高坪区,高坪区综合行政执法大队-城市管理,26211062,≥ 5:1 且 < 30:1
15111,南充市,南充市高坪区,高坪区参照管理单位-财务管理,26311061,≥ 5:1 且 < 30:1
15111,南充市,南充市高坪区,高坪区街道办事处-综合管理,26311063,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区综合行政执法大队（一）-综合执法,26211068,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区综合行政执法大队（二）-综合执法,26211069,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区市场监管综合行政执法大队（一）-基层市场监管,26211071,< 5:1
15111,南充市,南充市嘉陵区,嘉陵区市场监管综合行政执法大队（二）-基层市场监管,26211072,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区纪委监委机关-纪检监察,26311064,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区区级行政机关（一）-财务管理,26311065,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区区级行政机关（二）-医卫管理,26311066,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区参照管理单位-财务管理,26311067,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区教育和体育局-教育体育管理,26311070,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区乡镇机关（一）-综合管理,26311073,≥ 5:1 且 < 30:1
15111,南充市,南充市嘉陵区,嘉陵区乡镇机关（二）-综合管理,26311074,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市市场监管综合行政执法大队-基层市场监管,26211082,< 5:1
15111,南充市,阆中市,阆中市综合行政执法大队-综合执法,26211083,< 5:1
15111,南充市,阆中市,阆中市市级行政机关（一）-财务管理,26311075,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市市级行政机关（二）-综合管理,26311076,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市审计局（一）-项目审计,26311077,< 5:1
15111,南充市,阆中市,阆中市审计局（二）-项目审计,26311078,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市参照管理单位（一）-财务管理,26311079,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市参照管理单位（二）-财务管理,26311080,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市参照管理单位（三）-信息建设,26311081,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市街道办事处（一）-综合管理,26311084,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市街道办事处（二）-综合管理,26311085,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市街道办事处（三）-项目管理,26311086,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市乡镇机关（一）-综合管理,26311087,< 5:1
15111,南充市,阆中市,阆中市乡镇机关（二）-综合管理,26311088,< 5:1
15111,南充市,阆中市,阆中市乡镇机关（三）-综合管理,26311089,≥ 5:1 且 < 30:1
15111,南充市,阆中市,阆中市乡镇机关（四）-综合管理,26311090,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县参照管理单位-财务管理,26211093,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县综合行政执法大队-城建执法,26211094,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县市场监管综合行政执法大队-食药检测,26211095,< 5:1
15111,南充市,南部县,南部县应急管理综合行政执法大队-财务管理,26211096,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县行政审批局-项目管理,26311091,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县应急管理局-应急管理,26311092,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县街道办事处-建筑规划,26311097,< 5:1
15111,南充市,南部县,南部县乡镇机关（一）-综合管理,26311098,< 5:1
15111,南充市,南部县,南部县乡镇机关（二）-综合管理,26311099,≥ 5:1 且 < 30:1
15111,南充市,南部县,南部县乡镇机关（三）-综合管理,26311100,≥ 5:1 且 < 30:1
15111,南充市,西充县,西充县交通运输综合行政执法大队-交通执法,26211102,< 5:1
15111,南充市,西充县,西充县综合行政执法大队（一）-综合执法,26211103,< 5:1
15111,南充市,西充县,西充县综合行政执法大队（二）-综合执法,26211104,< 5:1
15111,南充市,西充县,西充县县级行政机关-综合管理,26311101,≥ 30:1 且 < 50:1
15111,南充市,西充县,西充县农村合作经济经营管理站（一）-农村经济,26311105,< 5:1
15111,南充市,西充县,西充县农村合作经济经营管理站（二）-农村经济,26311106,< 5:1
15111,南充市,西充县,西充县参照管理单位（一）-财务管理,26311107,< 5:1
15111,南充市,西充县,西充县参照管理单位（二）-财务管理,26311108,< 5:1
15111,南充市,西充县,西充县参照管理单位（三）-信息建设,26311109,≥ 5:1 且 < 30:1
15111,南充市,西充县,西充县参照管理单位（四）-信息建设,26311110,≥ 5:1 且 < 30:1
15111,南充市,西充县,南台街道办事处（一）-综合管理,26311111,≥ 5:1 且 < 30:1
15111,南充市,西充县,南台街道办事处（二）-综合管理,26311112,≥ 5:1 且 < 30:1
15111,南充市,西充县,西充县乡镇机关（一）-综合管理,26311113,< 5:1
15111,南充市,西充县,西充县乡镇机关（二）-综合管理,26311114,≥ 5:1 且 < 30:1
15111,南充市,西充县,西充县乡镇机关（三）-财务管理,26311115,< 5:1
15111,南充市,西充县,西充县乡镇机关（四）-财务管理,26311116,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县市场监督管理局基层市场监督管理所-食品检测,26211117,< 5:1
15111,南充市,仪陇县,仪陇县参照管理单位（五）-综合执法,26211122,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县综合行政执法大队-综合执法,26211124,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县参照管理单位（一）-财务管理,26311118,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县参照管理单位（二）-财务管理,26311119,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县参照管理单位（三）-综合管理,26311120,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县参照管理单位（四）-综合管理,26311121,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县医疗保障中心-医卫管理,26311123,≥ 5:1 且 < 30:1
15111,南充市,仪陇县,仪陇县乡镇机关-项目管理,26311125,< 5:1
15111,南充市,营山县,营山县市场监督管理局基层市场监督管理所（一）-基层市场监管,26211126,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县市场监督管理局基层市场监督管理所（二）-基层市场监管,26211127,< 5:1
15111,南充市,营山县,营山县应急管理综合行政执法大队（一）-应急管理,26211128,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县应急管理综合行政执法大队（二）-应急管理,26211129,< 5:1
15111,南充市,营山县,营山县综合行政执法大队（一）-综合执法,26211136,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县综合行政执法大队（二）-综合执法,26211137,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县综合行政执法大队（三）-环境保护,26211138,< 5:1
15111,南充市,营山县,营山县公用事业管理局（一）-综合管理,26311130,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县公用事业管理局（二）-建筑规划,26311131,< 5:1
15111,南充市,营山县,营山县就业服务管理局-综合管理,26311132,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县参照管理单位-农业综合管理,26311133,< 5:1
15111,南充市,营山县,营山县妇女联合会-综合管理,26311134,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县残疾人联合会-医疗保障,26311135,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县街道办事处-综合管理,26311139,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县乡镇机关（一）-综合管理,26311140,< 5:1
15111,南充市,营山县,营山县乡镇机关（二）-综合管理,26311141,< 5:1
15111,南充市,营山县,营山县乡镇机关（三）-综合管理,26311142,< 5:1
15111,南充市,营山县,营山县乡镇机关（四）-综合管理,26311143,≥ 5:1 且 < 30:1
15111,南充市,营山县,营山县新店镇人民政府-农村经济,26311144,< 5:1
15111,南充市,蓬安县,蓬安县参照管理单位（四）-综合执法,26211151,< 5:1
15111,南充市,蓬安县,蓬安县市场监管综合行政执法大队-食药检测,26211154,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县纪委监委派驻纪检监察组-财务管理,26311145,< 5:1
15111,南充市,蓬安县,蓬安县县级行政机关（一）-经济统计,26311146,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县县级行政机关（二）-项目管理,26311147,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县参照管理单位（一）-财务管理,26311148,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县参照管理单位（二）-项目管理,26311149,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县参照管理单位（三）-信息建设,26311150,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县县志编纂委员会办公室-综合管理,26311152,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县民营经济发展服务中心-民营经济服务,26311153,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县街道办事处-综合管理,26311155,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县乡镇机关（一）-综合管理,26311156,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县乡镇机关（二）-综合管理,26311157,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县乡镇机关（三）-综合管理,26311158,≥ 5:1 且 < 30:1
15111,南充市,蓬安县,蓬安县乡镇机关（四）-综合管理,26311159,≥ 5:1 且 < 30:1
15111,南充市,南充市县（市、区）司法局,局机关-法治建设,31211001,< 5:1
15111,南充市,南充市县（市、区）司法局,局机关-社区矫正,31211002,≥ 5:1 且 < 30:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（一）,31211003,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（二）,31211004,≥ 5:1 且 < 30:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（三）,31211005,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（四）,31211006,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（五）,31211007,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（六）,31211008,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（七）,31211009,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（八）,31211010,≥ 5:1 且 < 30:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（九）,31211011,< 5:1
15111,南充市,南充市县（市、区）司法局,司法所-司法助理员（十）,31211012,≥ 5:1 且 < 30:1
15111,南充市,南充市中级人民法院,审判业务部门-法官助理,33211001,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（一）,33211002,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（二）,33211003,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（三）,33211004,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（四）,33211005,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（五）,33211006,< 5:1
15111,南充市,南充市辖区基层法院,审判业务部门-法官助理（六）,33211007,< 5:1
15111,南充市,南充市辖区基层法院,综合行政部门-司法行政人员,33211008,≥ 5:1 且 < 30:1
15111,南充市,南充市辖区基层法院,综合行政部门-司法行政人员（计算机）,33211009,≥ 5:1 且 < 30:1
15111,南充市,南充市辖区基层法院,综合行政部门-司法行政人员（财务）,33211010,≥ 5:1 且 < 30:1
15111,南充市,南充市人民检察院,检察业务部门-检察官助理,34211001,≥ 5:1 且 < 30:1
15111,南充市,南充市辖区基层人民检察院,检察业务部门-检察官助理（一）,34211002,< 5:1
15111,南充市,南充市辖区基层人民检察院,检察业务部门-检察官助理（二）,34211003,< 5:1
15111,南充市,南充市辖区基层人民检察院,检察业务部门-检察官助理（三）,34211004,< 5:1
15111,南充市,南充市高坪区人民检察院,综合行政部门-司法行政人员（财务）,34211005,≥ 5:1 且 < 30:1
15111,南充市,仪陇县人民检察院,综合行政部门-司法行政人员（宣传）,34211006,≥ 5:1 且 < 30:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（一）,43211001,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（二）,43211002,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（三）,43211003,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（四）,43211004,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（五）,43211005,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（六）,43211006,< 5:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（七）,43211007,≥ 5:1 且 < 30:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（金融财会一）,43211008,≥ 5:1 且 < 30:1
15111,南充市,南充市县级公安机关,执法勤务部门-执法勤务（金融财会二）,43211009,< 5:1
15111,南充市,南充市县级公安机关,警务技术部门-警务技术（安全防范技术一）,43211010,≥ 5:1 且 < 30:1
15111,南充市,南充市县级公安机关,警务技术部门-警务技术（安全防范技术二）,43211011,< 5:1
15115,宜宾市,宜宾市纪委监委,市纪委监委（含派驻纪检监察组）-监督执纪执法,26115001,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市市场监督管理局,法规科-法制建设,26115002,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市人力资源和社会保障局,市社会保险事务中心综合业务科-社保管理,26115003,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市交通运输局,市城乡道路运输事务中心-综合管理,26115007,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市交通运输局,市航务事务中心-航务管理（一）,26115008,< 5:1
15115,宜宾市,宜宾市交通运输局,市航务事务中心-航务管理（二）,26115009,< 5:1
15115,宜宾市,宜宾市交通运输局,市航务事务中心-航务管理（三）,26115010,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市交通运输局,市级参照管理单位-安全管理,26115011,≥ 5:1 且 < 30:1
15115,宜宾市,宜宾市水利局,市防汛抗旱事务中心-防汛抗旱管理,26115012,≥ 5:1 且 < 30:1
